Molecule,FP00001,FP00002,FP00003,FP00004,FP00005,FP00006,FP00007,FP00008,FP00009,FP00010,FP00011,FP00012,FP00013,FP00014,FP00015,FP00016,FP00017,FP00018,FP00019,FP00020,FP00021,FP00022,FP00023,FP00024,FP00025,FP00026,FP00027,FP00028,FP00029,FP00030,FP00031,FP00032,FP00033,FP00034,FP00035,FP00036,FP00037,FP00038,FP00039,FP00040,FP00041,FP00042,FP00043,FP00044,FP00045,FP00046,FP00047,FP00048,FP00049,FP00050,FP00051,FP00052,FP00053,FP00054,FP00055,FP00056,FP00057,FP00058,FP00059,FP00060,FP00061,FP00062,FP00063,FP00064,FP00065,FP00066,FP00067,FP00068,FP00069,FP00070,FP00071,FP00072,FP00073,FP00074,FP00075,FP00076,FP00077,FP00078,FP00079,FP00080,FP00081,FP00082,FP00083,FP00084,FP00085,FP00086,FP00087,FP00088,FP00089,FP00090,FP00091,FP00092,FP00093,FP00094,FP00095,FP00096,FP00097,FP00098,FP00099,FP00100,FP00101,FP00102,FP00103,FP00104,FP00105,FP00106,FP00107,FP00108,FP00109,FP00110,FP00111,FP00112,FP00113,FP00114,FP00115,FP00116,FP00117,FP00118,FP00119,FP00120,FP00121,FP00122,FP00123,FP00124,FP00125,FP00126,FP00127,FP00128,FP00129,FP00130,FP00131,FP00132,FP00133,FP00134,FP00135,FP00136,FP00137,FP00138,FP00139,FP00140,FP00141,FP00142,FP00143,FP00144,FP00145,FP00146,FP00147,FP00148,FP00149,FP00150,FP00151,FP00152,FP00153,FP00154,FP00155,FP00156,FP00157,FP00158,FP00159,FP00160,FP00161,FP00162,FP00163,FP00164,FP00165,FP00166,FP00167,FP00168,FP00169,FP00170,FP00171,FP00172,FP00173,FP00174,FP00175,FP00176,FP00177,FP00178,FP00179,FP00180,FP00181,FP00182,FP00183,FP00184,FP00185,FP00186,FP00187,FP00188,FP00189,FP00190,FP00191,FP00192,FP00193,FP00194,FP00195,FP00196,FP00197,FP00198,FP00199,FP00200,FP00201,FP00202,FP00203,FP00204,FP00205,FP00206,FP00207,FP00208,FP00209,FP00210,FP00211,FP00212,FP00213,FP00214,FP00215,FP00216,FP00217,FP00218,FP00219,FP00220,FP00221,FP00222,FP00223,FP00224,FP00225,FP00226,FP00227,FP00228,FP00229,FP00230,FP00231,FP00232,FP00233,FP00234,FP00235,FP00236,FP00237,FP00238,FP00239,FP00240,FP00241,FP00242,FP00243,FP00244,FP00245,FP00246,FP00247,FP00248,FP00249,FP00250,FP00251,FP00252,FP00253,FP00254,FP00255,FP00256,FP00257,FP00258,FP00259,FP00260,FP00261,FP00262,FP00263,FP00264,FP00265,FP00266,FP00267,FP00268,FP00269,FP00270,FP00271,FP00272,FP00273,FP00274,FP00275,FP00276,FP00277,FP00278,FP00279,FP00280,FP00281,FP00282,FP00283,FP00284,FP00285,FP00286,FP00287,FP00288,FP00289,FP00290,FP00291,FP00292,FP00293,FP00294,FP00295,FP00296,FP00297,FP00298,FP00299,FP00300,FP00301,FP00302,FP00303,FP00304,FP00305,FP00306,FP00307,FP00308,FP00309,FP00310,FP00311,FP00312,FP00313,FP00314,FP00315,FP00316,FP00317,FP00318,FP00319,FP00320,FP00321,FP00322,FP00323,FP00324,FP00325,FP00326,FP00327,FP00328,FP00329,FP00330,FP00331,FP00332,FP00333,FP00334,FP00335,FP00336,FP00337,FP00338,FP00339,FP00340,FP00341,FP00342,FP00343,FP00344,FP00345,FP00346,FP00347,FP00348,FP00349,FP00350,FP00351,FP00352,FP00353,FP00354,FP00355,FP00356,FP00357,FP00358,FP00359,FP00360,FP00361,FP00362,FP00363,FP00364
EN300-374139_11_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.849953,0,0,1.506707,0,0,0,0,0,0,0,0,0,1.219584,1.351501,0,0,0,0,0,0,0,0,0,0,0,4.250936,0,2.487144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.546991,0,3.329726,0,0,0,0,3.372174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.39641,0,4.421377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.753,0,0,0,0,0,0,0,21.84661,0,0,16.16172,0,0,0,0,5.756604,0,0,0,0,0,0,0,0,0,5.903963,0,0,0,0,0,0,0,26.295956,0,0,6.050392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.599132,0,1.955699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.427011,0,0,0,0,1.728985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-386220_12_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.970482,0,1.501756,0,0,0,0,0,0,0,0,0,0,1.225241,1.343805,0,0,0,0,0,0,0,0,0,0,0,2.606299,0,5.060053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.631124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.334751,0,0,0,0,0,0,0,9.10899,0,4.324824,4.554155,0,0,0,0,0,0,0,0,4.934685,4.997902,0,0,0,0,0,0,0,0,0,0,0,0,15.903162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.036139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.009468,0,4.209961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022804,0,6.209019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-39139_15_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.855512,0,0,1.523925,0,0,0,0,0,0,0,0,0,1.223302,1.347336,0,0,0,0,0,0,0,0,0,0,0,4.633336,0,0,2.50826,0,0,0,0,0,0,2.502372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.437938,0,3.528473,6.72082,0,0,0,0,0,0,0,0,0,0,3.645711,0,0,0,0,0,0,0,0,0,0,0,9.244714,0,0,9.554561,0,0,0,0,0,0,0,0,0,4.612239,0,0,0,0,0,0,0,0,0,0,0,0,37.48851,0,0,22.21617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.532504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.682894,0,0,1.921792,0,0,0,0,0,0,1.980876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.277514,0,1.909962,3.639278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-39773_15_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.854592,0,0,1.520749,0,0,0,0,0,0,0,0,0,1.221956,1.348522,0,0,0,0,0,0,0,0,0,0,0,7.65294,0,0,2.508033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.735891,0,0,0,0,0,0,0,3.466631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.754087,0,0,4.161282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.418938,0,0,0,0,0,0,0,0,0,0,5.641807,0,0,0,0,0,0,0,0,0,0,0,0,6.54578,0,0,0,0,0,0,0,0,0,6.547382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.862717,0,7.874212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.808265,0,17.289077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.291001,0,20.838184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.682317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.682891,0,0,3.686995,0,0,1.934873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.901009,0,0,0,0,0,0,0,5.064481,0,0,2.875174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-44090_14_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.976938,0,0,1.539136,0,0,0,0,0,0,0,0,0,1.224217,1.358097,0,0,0,0,0,0,0,0,0,0,0,7.764656,0,0,2.515744,0,0,0,0,0,0,0,0,0,2.492658,0,0,0,0,0,0,0,0,0,0,0,0,6.733177,0,10.366803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87581,0,9.456808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.374243,0,5.162459,16.753643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.568236,0,0,6.889714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.992658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.881925,0,0,1.921342,0,0,0,0,0,0,0,0,0,1.992993,0,0,0,0,0,0,0,0,0,0,0,0,4.89019,0,1.217513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-49976_14_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.847654,0,1.484236,0,0,0,0,0,0,0,0,0,0,1.216166,1.343629,0,0,0,0,0,0,0,0,0,0,0,5.456231,0,5.005519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.547232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65622,0,4.266268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.733733,0,0,0,0,0,0,0,0,0,0,11.439597,0,0,0,0,0,5.310932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.219006,0,0,6.581105,0,0,0,0,0,0,0,0,0,0,0,0,7.991215,0,0,7.668215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.937394,0,0,8.276733,0,0,0,0,0,0,0,0,0,0,8.199117,0,0,0,0,0,0,0,0,0,0,0,18.50027,0,0,9.012766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.020752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.818168,0,4.183663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.283185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-53096_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.860996,0,1.483422,0,0,0,0,0,0,0,0,0,0,1.214816,1.347205,0,0,0,0,0,0,0,0,0,0,0,5.404789,0,4.9976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.541545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.306968,0,0,0,0,4.257015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.127936,0,33.350783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.641522,0,0,25.87295,0,12.291639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.249955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833154,0,4.178362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057279,0,6.232928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-53286_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.990828,0,0,1.511154,0,0,0,0,0,0,0,0,0,1.220279,1.360502,0,0,0,0,0,0,0,0,0,0,0,4.283551,0,0,0,0,0,0,0,0,0,0,0,2.476817,0,0,0,0,0,0,0,0,0,0,0,0,0,7.000742,0,10.497788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.905027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.414962,0,16.547302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.415542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.120665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.845246,0,0,0,0,0,0,0,0,0,0,0,1.975219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.202782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-53587_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.848753,0,0,1.508295,0,0,0,0,0,0,0,0,0,1.21853,1.350586,0,0,0,0,0,0,0,0,0,0,0,4.251416,0,2.523083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.906648,0,6.732081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.637401,0,0,0,0,4.524427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.482823,0,5.034543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.081819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.593434,0,1.985634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.118975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-5507970_12_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.964805,0,1.472254,0,0,0,0,0,0,0,0,0,0,1.213836,1.351893,0,0,0,0,0,0,0,0,0,0,0,2.642759,0,4.957456,0,0,0,0,0,0,0,0,0,0,2.798828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.513087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14207,0,4.26712,4.042824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.634197,0,0,0,0,0,0,0,0,5.131088,0,0,0,12.975734,0,0,6.472541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.459008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.991848,0,4.169545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030333,0,6.239366,0,0,0,0,0,0,0,0,0,0,0.056221,0,0,0,0,0,0,0,0,0,0,0,0
EN300-62278_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.951493,0,1.450853,0,0,0,0,0,0,0,0,0,0,1.22417,1.356059,0,0,0,0,0,0,0,0,0,0,0,2.755024,0,2.549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.762437,0,0,0,0,0,0,0,3.248551,0,11.567362,0,0,0,0,0,0,0,0,0,3.360115,3.238248,0,0,0,0,0,3.273659,0,0,0,0,0,0,9.64611,0,4.05372,0,0,0,0,0,0,0,0,0,0,4.618274,0,0,0,0,0,0,0,0,0,0,0,0,11.240361,0,10.431428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.394513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.244946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.318231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.962839,0,2.235394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.112392,0,0,0,0,0,0,0,0,0,6.190739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089808,0,0,0,0,0,0
EN300-629709_2_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.853051,0,1.468946,0,0,0,0,0,0,0,0,0,0,1.217718,1.342379,0,0,0,0,0,0,0,0,0,0,0,2.646091,0,4.976557,0,0,0,0,0,0,0,0,0,0,2.904682,0,0,0,0,0,0,0,0,0,0,0,0,3.869515,0,3.818785,0,0,0,0,3.718019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.229871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.653935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.295472,0,0,0,0,6.193573,0,12.742251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.184223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.788237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.829957,0,4.231531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006325,0,3.12745,0,0,0,0,3.12676,0,0,0,0,0,0.047333,0,0,0,0,0,0,0,0,0,0,0,0
EN300-6472911_17_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.953652,0,1.445517,0,0,0,0,0,0,0,0,0,0,1.218526,1.357271,0,0,0,0,0,0,0,0,0,0,0,5.775227,0,5.099094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.741972,0,0,10.364947,0,0,0,3.649955,0,0,0,0,3.645179,0,0,0,0,0,0,0,0,0,0,0,0,0,17.445394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.829221,0,16.711623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.512767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.802651,0,22.162038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.059569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.471657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967037,0,4.446207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022804,0,0,0.218055,0,0,0,3.101341,0,0,0,0,3.123153,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-6498224_15_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91082,0,0,1.513278,0,0,0,0,0,0,0,0,0,1.219328,1.356326,0,0,0,0,0,0,0,0,0,0,0,8.620057,0,0,5.132889,0,0,0,0,0,0,0,0,0,0,2.468299,0,0,0,0,0,0,0,0,0,0,0,3.023284,0,0,7.310932,0,0,0,0,0,0,3.686508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.271389,0,4.949095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.430988,5.864894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.111717,0,0,22.806438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.850995,0,0,8.115135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.159971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88769,0,0,4.011251,0,0,0,0,0,0,0,0,0,0,1.952074,0,0,0,0,0,0,0,0,0,0,0,4.424808,0,0,5.936475,0,0,0,0,0,0,2.847446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EN300-650195_26_C_SP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.825477,0,0,1.530415,0,0,0,0,0,0,0,0,0,1.222273,1.346562,0,0,0,0,0,0,0,0,0,0,0,13.439419,0,0,7.497165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80188,0,0,7.796479,0,0,0,0,0,0,3.105008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.239732,0,18.588399,8.68686,0,0,0,0,0,0,0,0,0,4.783513,4.758002,0,0,0,0,0,0,0,0,0,0,0,22.408628,0,27.091076,5.185463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.940436,0,13.137088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.66954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.301278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.780444,0,0,5.675551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.087261,0,0,5.908788,0,0,0,0,0,0,1.091201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
